@relation train

@attribute Age numeric
@attribute Occupation {Scientist,Teacher,Engineer,Entrepreneur,Developer,Lawyer,Media_Manager,Doctor,Journalist,Manager,Accountant,Musician,Mechanic,Writer,Architect}
@attribute Annual_Income numeric
@attribute Monthly_Inhand_Salary numeric
@attribute Num_Credit_Card numeric
@attribute Num_of_Loan numeric
@attribute Num_of_Delayed_Payment numeric
@attribute Outstanding_Debt numeric
@attribute Credit_History_Age {'22 Years and 1 Months',NA,'26 Years and 8 Months','26 Years and 11 Months','27 Years and 0 Months','27 Years and 2 Months','17 Years and 10 Months','18 Years and 3 Months','18 Years and 4 Months','17 Years and 3 Months','17 Years and 4 Months','17 Years and 5 Months','17 Years and 7 Months','30 Years and 11 Months','31 Years and 0 Months','31 Years and 2 Months','32 Years and 2 Months','32 Years and 3 Months','32 Years and 5 Months','32 Years and 6 Months','30 Years and 7 Months','30 Years and 8 Months','30 Years and 9 Months','30 Years and 10 Months','14 Years and 8 Months','15 Years and 2 Months','21 Years and 5 Months','21 Years and 8 Months','21 Years and 9 Months','26 Years and 6 Months','26 Years and 7 Months','26 Years and 9 Months','19 Years and 3 Months','19 Years and 7 Months','19 Years and 8 Months','25 Years and 5 Months','25 Years and 7 Months','25 Years and 8 Months','25 Years and 9 Months','25 Years and 10 Months','26 Years and 10 Months','27 Years and 1 Months','27 Years and 3 Months','27 Years and 4 Months','27 Years and 5 Months','9 Years and 0 Months','9 Years and 2 Months','9 Years and 3 Months','9 Years and 4 Months','18 Years and 2 Months','18 Years and 6 Months','18 Years and 8 Months','16 Years and 10 Months','16 Years and 11 Months','29 Years and 4 Months','29 Years and 6 Months','29 Years and 8 Months','29 Years and 9 Months','6 Years and 5 Months','6 Years and 6 Months','6 Years and 7 Months','6 Years and 8 Months','7 Years and 0 Months','27 Years and 7 Months','27 Years and 8 Months','18 Years and 5 Months','18 Years and 9 Months','19 Years and 4 Months','19 Years and 5 Months','19 Years and 9 Months','10 Years and 2 Months','10 Years and 4 Months','32 Years and 10 Months','32 Years and 11 Months','33 Years and 4 Months','12 Years and 5 Months','12 Years and 8 Months','12 Years and 10 Months','13 Years and 8 Months','14 Years and 1 Months','19 Years and 6 Months','30 Years and 3 Months','30 Years and 4 Months','8 Years and 9 Months','8 Years and 10 Months','9 Years and 1 Months','18 Years and 7 Months','13 Years and 1 Months','13 Years and 2 Months','13 Years and 5 Months','13 Years and 7 Months','21 Years and 6 Months','26 Years and 0 Months','26 Years and 1 Months','26 Years and 2 Months','28 Years and 5 Months','7 Years and 11 Months','8 Years and 0 Months','8 Years and 2 Months','8 Years and 4 Months','24 Years and 3 Months','24 Years and 7 Months','24 Years and 8 Months','24 Years and 9 Months','17 Years and 1 Months','17 Years and 2 Months','17 Years and 6 Months','1 Years and 5 Months','1 Years and 6 Months','1 Years and 8 Months','11 Years and 0 Months','11 Years and 4 Months','11 Years and 5 Months','20 Years and 0 Months','21 Years and 0 Months','21 Years and 3 Months','0 Years and 5 Months','0 Years and 6 Months','0 Years and 9 Months','0 Years and 10 Months','31 Years and 8 Months','31 Years and 9 Months','31 Years and 11 Months','32 Years and 1 Months','17 Years and 0 Months','12 Years and 7 Months','13 Years and 0 Months','27 Years and 10 Months','11 Years and 6 Months','11 Years and 7 Months','11 Years and 8 Months','11 Years and 10 Months','24 Years and 11 Months','25 Years and 2 Months','25 Years and 3 Months','17 Years and 9 Months','17 Years and 11 Months','10 Years and 7 Months','31 Years and 3 Months','31 Years and 4 Months','31 Years and 5 Months','31 Years and 1 Months','17 Years and 8 Months','13 Years and 3 Months','13 Years and 6 Months','5 Years and 5 Months','5 Years and 8 Months','2 Years and 11 Months','3 Years and 1 Months','3 Years and 4 Months','3 Years and 5 Months','3 Years and 6 Months','24 Years and 5 Months','24 Years and 6 Months','16 Years and 4 Months','16 Years and 8 Months','23 Years and 4 Months','23 Years and 5 Months','8 Years and 5 Months','8 Years and 8 Months','4 Years and 5 Months','4 Years and 6 Months','4 Years and 8 Months','4 Years and 9 Months','32 Years and 9 Months','33 Years and 2 Months','33 Years and 3 Months','30 Years and 2 Months','25 Years and 11 Months','33 Years and 0 Months','26 Years and 3 Months','26 Years and 4 Months','18 Years and 0 Months','18 Years and 1 Months','28 Years and 3 Months','28 Years and 4 Months','28 Years and 6 Months','28 Years and 8 Months','29 Years and 2 Months','29 Years and 3 Months','29 Years and 5 Months','20 Years and 1 Months','20 Years and 3 Months','20 Years and 4 Months','20 Years and 5 Months','20 Years and 7 Months','28 Years and 7 Months','28 Years and 9 Months','28 Years and 11 Months','29 Years and 0 Months','13 Years and 9 Months','1 Years and 4 Months','1 Years and 10 Months','1 Years and 11 Months','33 Years and 1 Months','28 Years and 10 Months','5 Years and 4 Months','31 Years and 10 Months','32 Years and 8 Months','8 Years and 11 Months','24 Years and 4 Months','24 Years and 10 Months','22 Years and 5 Months','22 Years and 6 Months','22 Years and 9 Months','22 Years and 10 Months','22 Years and 11 Months','16 Years and 5 Months','16 Years and 6 Months','23 Years and 3 Months','21 Years and 11 Months','22 Years and 2 Months','20 Years and 2 Months','20 Years and 8 Months','20 Years and 9 Months','15 Years and 4 Months','15 Years and 5 Months','15 Years and 6 Months','15 Years and 8 Months','15 Years and 9 Months','15 Years and 10 Months','12 Years and 9 Months','4 Years and 10 Months','5 Years and 1 Months','26 Years and 5 Months','15 Years and 7 Months','22 Years and 7 Months','27 Years and 9 Months','28 Years and 0 Months','28 Years and 2 Months','5 Years and 7 Months','16 Years and 7 Months','12 Years and 0 Months','12 Years and 2 Months','12 Years and 4 Months','27 Years and 11 Months','31 Years and 7 Months','21 Years and 2 Months','21 Years and 4 Months','23 Years and 2 Months','13 Years and 4 Months','16 Years and 2 Months','29 Years and 1 Months','14 Years and 9 Months','14 Years and 10 Months','14 Years and 11 Months','15 Years and 0 Months','16 Years and 1 Months','23 Years and 1 Months','25 Years and 4 Months','25 Years and 6 Months','18 Years and 10 Months','19 Years and 2 Months','8 Years and 1 Months','8 Years and 3 Months','8 Years and 7 Months','9 Years and 5 Months','9 Years and 6 Months','5 Years and 11 Months','6 Years and 1 Months','18 Years and 11 Months','19 Years and 0 Months','5 Years and 6 Months','5 Years and 9 Months','5 Years and 10 Months','15 Years and 3 Months','7 Years and 9 Months','28 Years and 1 Months','33 Years and 5 Months','6 Years and 11 Months','7 Years and 1 Months','7 Years and 2 Months','7 Years and 5 Months','23 Years and 7 Months','23 Years and 9 Months','21 Years and 7 Months','22 Years and 0 Months','22 Years and 3 Months','10 Years and 8 Months','10 Years and 9 Months','11 Years and 9 Months','11 Years and 11 Months','21 Years and 10 Months','31 Years and 6 Months','32 Years and 0 Months','20 Years and 11 Months','30 Years and 5 Months','30 Years and 6 Months','29 Years and 11 Months','9 Years and 10 Months','10 Years and 0 Months','10 Years and 1 Months','14 Years and 0 Months','14 Years and 3 Months','14 Years and 4 Months','22 Years and 4 Months','22 Years and 8 Months','6 Years and 0 Months','23 Years and 8 Months','23 Years and 10 Months','23 Years and 11 Months','24 Years and 0 Months','15 Years and 11 Months','9 Years and 7 Months','9 Years and 8 Months','9 Years and 9 Months','25 Years and 0 Months','10 Years and 10 Months','11 Years and 1 Months','7 Years and 8 Months','7 Years and 10 Months','19 Years and 11 Months','27 Years and 6 Months','23 Years and 6 Months','13 Years and 10 Months','12 Years and 6 Months','25 Years and 1 Months','29 Years and 10 Months','30 Years and 0 Months','10 Years and 5 Months','10 Years and 6 Months','10 Years and 11 Months','30 Years and 1 Months','11 Years and 2 Months','10 Years and 3 Months','7 Years and 3 Months','7 Years and 6 Months','9 Years and 11 Months','16 Years and 0 Months','19 Years and 1 Months','1 Years and 9 Months','6 Years and 2 Months','6 Years and 3 Months','6 Years and 4 Months','20 Years and 6 Months','32 Years and 7 Months','20 Years and 10 Months','23 Years and 0 Months','3 Years and 3 Months','3 Years and 7 Months','3 Years and 9 Months','3 Years and 10 Months','19 Years and 10 Months','12 Years and 1 Months','12 Years and 3 Months','29 Years and 7 Months','16 Years and 3 Months','7 Years and 4 Months','7 Years and 7 Months','14 Years and 7 Months','12 Years and 11 Months','24 Years and 2 Months','13 Years and 11 Months','4 Years and 7 Months','4 Years and 11 Months','6 Years and 10 Months','6 Years and 9 Months','3 Years and 11 Months','4 Years and 1 Months','4 Years and 2 Months','4 Years and 4 Months','1 Years and 3 Months','14 Years and 6 Months','32 Years and 4 Months','11 Years and 3 Months','2 Years and 4 Months','16 Years and 9 Months','2 Years and 1 Months','8 Years and 6 Months','5 Years and 2 Months','1 Years and 7 Months','21 Years and 1 Months','14 Years and 5 Months','0 Years and 7 Months','1 Years and 2 Months','24 Years and 1 Months','14 Years and 2 Months','3 Years and 8 Months','4 Years and 0 Months','0 Years and 8 Months','1 Years and 0 Months','33 Years and 6 Months','1 Years and 1 Months','2 Years and 2 Months','2 Years and 3 Months','0 Years and 4 Months','2 Years and 7 Months','15 Years and 1 Months','2 Years and 8 Months','2 Years and 9 Months','2 Years and 10 Months','3 Years and 0 Months','3 Years and 2 Months','2 Years and 0 Months','5 Years and 3 Months','2 Years and 5 Months','4 Years and 3 Months','0 Years and 11 Months','5 Years and 0 Months','0 Years and 2 Months','0 Years and 3 Months','33 Years and 7 Months','33 Years and 8 Months','2 Years and 6 Months'}
@attribute Payment_of_Min_Amount {No,NM,Yes}
@attribute Monthly_Balance numeric
@attribute Credit_Score {Good,Standard,Poor}

@data
23,Entrepreneur,129233.52,11011.46,4,1,9,1051.42,'26 Years and 5 Months',No,43.006002,Standard
23,Entrepreneur,129233.52,11011.46,4,1,9,1051.42,'26 Years and 6 Months',No,970.507888,Standard
24,Entrepreneur,129233.52,11011.46,4,1,9,1051.42,'26 Years and 8 Months',No,847.277396,Poor
24,Entrepreneur,129233.52,11011.46,4,1,9,1051.42,NA,No,1113.552104,Poor
32,Manager,110347.2,9184.6,3,1,2,438.55,'23 Years and 3 Months',NM,976.654171,Standard
32,Manager,110347.2,9184.6,3,1,5,438.55,'23 Years and 5 Months',No,870.00425,Good
32,Manager,110347.2,9184.6,3,1,0,438.55,'23 Years and 6 Months',No,386.287523,Good
32,Manager,110347.2,9184.6,3,1,2,438.55,'23 Years and 7 Months',No,1027.977486,Good
32,Manager,110347.2,9184.6,3,1,2,438.55,'23 Years and 10 Months',NM,918.417809,Good
43,Lawyer,108129.44,8776.786667,3,2,12,925.97,'24 Years and 5 Months',Yes,428.088128,Standard
43,Lawyer,108129.44,8776.786667,3,2,10,925.97,'24 Years and 8 Months',NM,234.71246,Poor
21,Media_Manager,9812.96,875.746667,3,7,10,727.39,'8 Years and 2 Months',Yes,237.547113,Standard
21,Media_Manager,9812.96,875.746667,3,7,10,727.39,'8 Years and 3 Months',Yes,251.716695,Standard
21,Media_Manager,9812.96,875.746667,3,7,13,727.39,'8 Years and 4 Months',Yes,224.309936,Standard
41,Lawyer,53226.52,4432.543333,4,2,12,816.31,'17 Years and 4 Months',Yes,559.629211,Standard
41,Lawyer,53226.52,4432.543333,4,2,12,816.31,'17 Years and 5 Months',Yes,280.496688,Standard
41,Lawyer,53226.52,4432.543333,4,2,14,816.31,'17 Years and 6 Months',Yes,517.409179,Standard
41,Lawyer,53226.52,4432.543333,4,2,14,816.31,'17 Years and 8 Months',Yes,507.322819,Standard
42,Lawyer,53226.52,4432.543333,4,2,17,816.31,'17 Years and 10 Months',Yes,124.402838,Standard
31,Developer,15129.9,1166.825,9,9,15,1801.79,'16 Years and 10 Months',Yes,277.111697,Poor
31,Developer,15129.9,1166.825,9,9,16,1801.79,'17 Years and 0 Months',Yes,254.278007,Poor
31,Developer,15129.9,1166.825,9,9,16,1801.79,'17 Years and 1 Months',Yes,216.819352,Standard
31,Developer,15129.9,1166.825,9,9,18,1801.79,NA,Yes,289.546798,Poor
31,Developer,15129.9,1166.825,9,9,16,1801.79,'17 Years and 3 Months',Yes,254.315141,Poor
31,Developer,15129.9,1166.825,9,9,17,1801.79,'17 Years and 4 Months',Yes,263.504116,Standard
31,Developer,15129.9,1166.825,9,9,16,1801.79,'17 Years and 5 Months',Yes,237.463924,Standard
31,Mechanic,63525.64,5409.803333,7,3,5,1016,'30 Years and 4 Months',NM,138.519209,Good
31,Mechanic,63525.64,5409.803333,7,3,5,1016,'30 Years and 5 Months',No,534.836526,Good
31,Mechanic,63525.64,5409.803333,7,3,5,1016,NA,No,70.356147,Good
31,Mechanic,63525.64,5409.803333,7,3,5,1016,'30 Years and 9 Months',NM,540.769511,Good
26,Engineer,21613.57,1716.130833,7,7,11,878.38,'14 Years and 0 Months',Yes,305.398123,Standard
26,Engineer,21613.57,1716.130833,7,7,10,878.38,'14 Years and 1 Months',Yes,280.616819,Standard
26,Engineer,21613.57,1716.130833,7,7,11,878.38,'14 Years and 2 Months',Yes,274.95618,Standard
26,Engineer,21613.57,1716.130833,7,7,11,878.38,'14 Years and 4 Months',Yes,209.21615,Standard
26,Engineer,21613.57,1716.130833,7,7,14,878.38,'14 Years and 5 Months',Yes,286.70139,Standard
26,Engineer,21613.57,1716.130833,7,7,11,878.38,'14 Years and 6 Months',NM,261.898604,Standard
32,Lawyer,20040.64,1508.053333,6,2,10,1255.55,'32 Years and 2 Months',NM,323.484436,Poor
33,Lawyer,20040.64,1508.053333,6,2,10,1255.55,'32 Years and 8 Months',No,302.943283,Poor
25,Mechanic,40341.16,3602.763333,5,4,11,1183.73,'19 Years and 10 Months',No,93.519169,Good
25,Mechanic,40341.16,3602.763333,5,4,11,1183.73,'20 Years and 1 Months',No,436.552082,Standard
25,Mechanic,40341.16,3602.763333,5,4,11,1183.73,'20 Years and 2 Months',No,371.854357,Standard
25,Mechanic,40341.16,3602.763333,5,4,12,1183.73,'20 Years and 3 Months',No,400.202434,Good
25,Mechanic,40341.16,3602.763333,5,4,11,1183.73,'20 Years and 4 Months',No,436.985036,Standard
26,Mechanic,40341.16,3602.763333,5,4,11,1183.73,'20 Years and 5 Months',No,147.55825,Standard
48,Journalist,88859.37,7517.9475,4,1,12,473.15,'22 Years and 4 Months',No,729.57342,Good
49,Journalist,88859.37,7517.9475,4,1,10,473.15,'22 Years and 7 Months',No,588.24856,Good
49,Journalist,88859.37,7517.9475,4,1,12,473.15,'22 Years and 8 Months',No,681.795439,Good
49,Journalist,88859.37,7517.9475,4,1,14,473.15,'22 Years and 10 Months',NM,826.822473,Standard
28,Manager,31959.4,2472.283333,10,9,20,2753.45,'5 Years and 9 Months',Yes,166.970485,Standard
28,Manager,31959.4,2472.283333,10,9,20,2753.45,'5 Years and 10 Months',Yes,215.925242,Standard
28,Manager,31959.4,2532.665671,10,9,20,2753.45,'6 Years and 2 Months',NM,247.13356,Poor
50,Writer,88716.28,7476.023333,6,2,15,58.82,'20 Years and 3 Months',Yes,578.76278,Standard
51,Writer,88716.28,7476.023333,6,2,18,58.82,'20 Years and 5 Months',Yes,673.094331,Standard
51,Writer,88716.28,7476.023333,6,2,17,58.82,NA,Yes,486.293682,Standard
28,Scientist,18508.39,1574.365833,7,2,19,2123.47,'18 Years and 8 Months',Yes,360.840703,Poor
28,Scientist,18508.39,1461.834895,7,2,19,2123.47,'18 Years and 11 Months',Yes,312.441305,Poor
29,Scientist,18508.39,1461.834895,7,2,20,2123.47,'19 Years and 1 Months',Yes,256.978268,Poor
21,Lawyer,8996.265,740.68875,5,2,19,2400,'14 Years and 9 Months',Yes,301.558541,Standard
22,Lawyer,8996.265,740.68875,5,2,19,2400,'14 Years and 11 Months',Yes,323.875899,Standard
22,Lawyer,8996.265,740.68875,5,2,19,2400,'15 Years and 0 Months',Yes,292.976383,Standard
22,Lawyer,8996.265,740.68875,5,2,20,2400,'15 Years and 1 Months',NM,301.329142,Standard
22,Lawyer,8996.265,740.68875,5,2,19,2400,'15 Years and 2 Months',Yes,260.319101,Standard
22,Lawyer,8996.265,740.68875,5,2,19,2400,'15 Years and 3 Months',Yes,252.603123,Standard
22,Lawyer,8996.265,740.68875,5,2,17,2400,'15 Years and 4 Months',Yes,307.239498,Standard
28,Engineer,39700.24,3080.353333,5,5,19,2558.7,'11 Years and 10 Months',Yes,311.927818,Standard
28,Engineer,39700.24,3080.353333,5,5,19,2558.7,'12 Years and 0 Months',Yes,368.44933,Poor
28,Engineer,39700.24,3080.353333,5,5,19,2558.7,'12 Years and 2 Months',Yes,267.017494,Standard
28,Engineer,39700.24,3080.353333,5,5,19,2558.7,'12 Years and 4 Months',Yes,365.218198,Poor
28,Engineer,39700.24,3080.353333,5,5,19,2558.7,'12 Years and 5 Months',Yes,361.491613,Poor
22,Entrepreneur,18671.92,1546.993333,7,4,9,438.75,'21 Years and 1 Months',NM,253.909181,Poor
23,Entrepreneur,18671.92,1546.993333,7,4,9,438.75,'21 Years and 2 Months',No,275.16532,Poor
23,Entrepreneur,18671.92,1546.993333,7,4,9,438.75,'21 Years and 3 Months',NM,241.153947,Poor
23,Entrepreneur,18671.92,1546.993333,7,4,9,438.75,'21 Years and 4 Months',No,290.443346,Poor
23,Entrepreneur,11698239,1546.993333,7,4,9,438.75,'21 Years and 6 Months',No,328.24617,Poor
23,Entrepreneur,18671.92,1546.993333,7,4,12,438.75,'21 Years and 7 Months',NM,267.654619,Poor
36,Musician,16435.27,1526.605833,8,8,19,3414.12,'10 Years and 2 Months',Yes,248.716165,Poor
36,Musician,16435.27,1526.605833,8,8,19,3414.12,'10 Years and 3 Months',Yes,263.336674,Standard
36,Musician,16435.27,1526.605833,8,8,19,3414.12,'10 Years and 4 Months',NM,180.79243,Poor
36,Musician,16435.27,1526.605833,8,8,19,3414.12,'10 Years and 6 Months',Yes,282.694266,Poor
36,Musician,2778508,1526.605833,8,8,19,3414.12,'10 Years and 7 Months',NM,289.002279,Standard
36,Musician,16435.27,1526.605833,8,8,19,3414.12,'10 Years and 8 Months',Yes,205.053174,Standard
18,Engineer,17438.8,1237.233333,10,5,16,2635.91,'9 Years and 4 Months',Yes,241.272569,Poor
28,Engineer,43518.87,3567.5725,7,6,13,1284.78,'8 Years and 2 Months',Yes,272.86149,Standard
28,Engineer,43518.87,3567.5725,7,6,13,1284.78,'8 Years and 3 Months',Yes,160.004437,Standard
28,Engineer,43518.87,3567.5725,7,6,11,1284.78,NA,Yes,297.907615,Standard
28,Engineer,43518.87,3567.5725,7,6,11,1284.78,'8 Years and 8 Months',Yes,341.728779,Standard
38,Entrepreneur,35996.23,2800.685833,6,6,17,767.11,'15 Years and 1 Months',Yes,328.321021,Standard
39,Entrepreneur,35996.23,2800.685833,6,6,14,767.11,'15 Years and 4 Months',Yes,343.739676,Standard
39,Entrepreneur,35996.23,2800.685833,6,6,17,767.11,'15 Years and 5 Months',Yes,233.245076,Standard
39,Entrepreneur,35996.23,2800.685833,6,6,17,767.11,'15 Years and 6 Months',Yes,212.711687,Standard
22,Developer,35310.83,3058.569167,5,2,13,878.11,'30 Years and 8 Months',NM,474.690248,Good
22,Developer,35310.83,3058.569167,5,2,14,878.11,'31 Years and 0 Months',No,426.441234,Good
22,Developer,35310.83,3058.569167,5,2,9,878.11,'31 Years and 3 Months',No,442.436762,Good
44,Writer,68380.29,5448.3575,4,3,16,1293.3,'19 Years and 6 Months',No,428.041345,Standard
44,Writer,68380.29,5448.3575,4,3,16,1293.3,'19 Years and 7 Months',No,496.049391,Standard
44,Writer,68380.29,5448.3575,4,3,18,1293.3,'19 Years and 8 Months',No,532.832257,Standard
44,Writer,68380.29,5448.3575,4,3,13,1293.3,'19 Years and 9 Months',No,389.199426,Standard
29,Entrepreneur,20870.46,1694.205,8,7,20,2694.09,'15 Years and 3 Months',Yes,190.017288,Poor
30,Entrepreneur,20870.46,1694.205,8,7,20,2694.09,'15 Years and 7 Months',Yes,221.304819,Poor
30,Entrepreneur,20870.46,1694.205,8,7,20,2694.09,'15 Years and 8 Months',Yes,243.048234,Poor
42,Accountant,81764.54,6209.636094,6,4,1,745.06,'30 Years and 6 Months',No,559.799857,Poor
43,Accountant,81764.54,6209.636094,6,4,0,745.06,NA,No,240.636451,Poor
?,?,?,?,?,?,?,?,?,?,?,?
18,Doctor,44418.54,3626.545,7,8,20,1340.46,'8 Years and 1 Months',Yes,188.356395,Poor
18,Doctor,44418.54,3626.545,7,8,20,1340.46,'8 Years and 2 Months',Yes,307.586457,Poor
32,Scientist,171280.88,14157.40667,6,1,10,421.66,'16 Years and 0 Months',No,299.644073,Good
32,Scientist,171280.88,14157.40667,6,1,10,421.66,'16 Years and 1 Months',No,1228.050227,Good
40,Mechanic,30385.07,2764.089167,7,0,12,951.4,'16 Years and 5 Months',No,256.067107,Standard
40,Mechanic,30385.07,2764.089167,7,0,15,951.4,'16 Years and 6 Months',No,429.812856,Standard
41,Mechanic,30385.07,2764.089167,7,0,13,951.4,'16 Years and 8 Months',No,472.296209,Standard
41,Mechanic,30385.07,2764.089167,7,0,9,951.4,'16 Years and 10 Months',No,284.137401,Standard
41,Mechanic,30385.07,2764.089167,7,0,12,951.4,'17 Years and 0 Months',No,271.737882,Standard
45,Mechanic,34652.7,2975.725,7,3,15,1096.33,'19 Years and 9 Months',Yes,271.676531,Standard
45,Mechanic,34652.7,2975.725,7,3,15,1096.33,'19 Years and 11 Months',Yes,332.724641,Standard
45,Mechanic,34652.7,2975.725,7,3,13,1096.33,'20 Years and 0 Months',Yes,405.229311,Standard
46,Mechanic,34652.7,2975.725,7,3,15,1096.33,'20 Years and 3 Months',NM,307.65162,Standard
53,Lawyer,62773.2,5370.1,4,2,8,746.09,'27 Years and 8 Months',Yes,489.53379,Standard
54,Lawyer,62773.2,5370.1,4,2,6,746.09,'27 Years and 9 Months',NM,394.961083,Standard
54,Lawyer,62773.2,5370.1,4,2,8,746.09,'28 Years and 0 Months',Yes,326.370903,Standard
54,Lawyer,62773.2,5370.1,4,2,6,746.09,'28 Years and 3 Months',Yes,530.685869,Standard
18,Mechanic,54027,4269.25,4,2,7,482.08,NA,No,512.049152,Good
18,Mechanic,54027,4269.25,4,2,10,482.08,'31 Years and 8 Months',No,577.001908,Good
18,Mechanic,54027,4269.25,4,2,10,482.08,'31 Years and 11 Months',No,513.070138,Standard
18,Mechanic,54027,4269.25,4,2,10,482.08,'32 Years and 0 Months',No,537.12542,Standard
18,Mechanic,54027,4269.25,4,2,11,482.08,'32 Years and 2 Months',No,548.326436,Standard
32,Writer,16489.74,1150.145,3,3,12,1367.75,NA,Yes,235.615396,Standard
32,Writer,16489.74,1150.145,3,3,12,1367.75,'12 Years and 1 Months',Yes,252.769396,Standard
32,Writer,16489.74,1075.471631,3,3,15,1367.75,'12 Years and 2 Months',Yes,335.622258,Good
32,Writer,16489.74,1075.471631,3,3,12,1367.75,'12 Years and 3 Months',Yes,306.795129,Good
32,Writer,16489.74,1075.471631,3,3,12,1367.75,'12 Years and 5 Months',Yes,335.547825,Standard
28,Doctor,37823.27,2994.939167,5,2,13,504.85,'24 Years and 4 Months',No,451.828198,Standard
28,Doctor,37823.27,2994.939167,5,2,12,504.85,'24 Years and 9 Months',No,364.296087,Good
30,Media_Manager,143469.16,11690.76333,3,0,19,790.97,'26 Years and 11 Months',Yes,877.192512,Standard
30,Media_Manager,143469.16,11690.76333,3,0,19,790.97,'27 Years and 1 Months',Yes,286.95614,Standard
30,Media_Manager,143469.16,11690.76333,3,0,16,790.97,'27 Years and 2 Months',NM,1224.573748,Poor
30,Media_Manager,143469.16,11690.76333,3,0,19,790.97,'27 Years and 3 Months',Yes,1010.202652,Poor
30,Media_Manager,143469.16,11690.76333,3,0,19,790.97,NA,NM,993.023534,Poor
44,Mechanic,10728.4,720.033333,3,0,12,1375.35,NA,NM,294.22374,Good
44,Mechanic,10728.4,720.033333,3,0,10,1375.35,NA,No,266.605675,Good
44,Mechanic,10728.4,720.033333,3,0,12,1375.35,'16 Years and 6 Months',No,327.108245,Standard
44,Mechanic,10728.4,720.033333,3,0,13,1375.35,'16 Years and 8 Months',NM,297.166925,Good
31,Musician,68469.6,5500.8,6,5,19,1865.28,'6 Years and 1 Months',Yes,385.265695,Standard
31,Musician,68469.6,5500.8,6,5,19,1865.28,'6 Years and 2 Months',Yes,481.131699,Standard
31,Musician,68469.6,5500.8,6,5,19,1865.28,'6 Years and 3 Months',Yes,368.097659,Standard
31,Musician,68469.6,5500.8,6,5,19,1865.28,'6 Years and 4 Months',Yes,424.92318,Standard
27,Musician,27032.89,1985.740833,4,3,19,1181.93,'24 Years and 11 Months',Yes,367.851104,Standard
27,Musician,27032.89,1985.740833,4,3,20,1181.93,NA,Yes,305.522566,Standard
27,Musician,27032.89,1985.740833,4,3,20,1181.93,'25 Years and 2 Months',Yes,319.557721,Standard
27,Musician,27032.89,1985.740833,4,3,20,1181.93,'25 Years and 3 Months',Yes,330.395513,Standard
27,Musician,27032.89,1985.740833,4,3,20,1181.93,'25 Years and 4 Months',Yes,181.079039,Standard
33,Lawyer,108952.35,9203.3625,4,3,7,544.75,'28 Years and 1 Months',NM,400.219647,Standard
33,Lawyer,108952.35,9203.3625,4,3,8,544.75,'28 Years and 4 Months',No,247.219955,Standard
25,Accountant,30536.26,2697.688333,1,0,12,457.32,'31 Years and 8 Months',No,485.928408,Good
26,Accountant,30536.26,2697.688333,1,0,9,457.32,'32 Years and 1 Months',No,428.6683,Good
26,Accountant,30536.26,2697.688333,1,0,12,457.32,'32 Years and 2 Months',NM,380.306828,Good
19,Teacher,73888.42,6077.368333,5,4,15,604.85,'26 Years and 9 Months',Yes,107.151235,Standard
19,Teacher,73888.42,6077.368333,5,4,15,604.85,'26 Years and 10 Months',Yes,526.278224,Standard
19,Teacher,73888.42,6077.368333,5,4,15,604.85,'26 Years and 11 Months',Yes,294.356912,Standard
19,Teacher,73888.42,6077.368333,5,4,15,604.85,'27 Years and 1 Months',Yes,118.887068,Standard
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
32,Doctor,136435.2,11574.6,3,3,19,252.01,'26 Years and 5 Months',Yes,962.816415,Standard
33,Doctor,136435.2,11574.6,3,3,19,252.01,'26 Years and 7 Months',NM,1004.895392,Standard
24,Mechanic,14906.56,1360.213333,6,2,19,2626.18,'9 Years and 11 Months',Yes,333.105695,Poor
24,Mechanic,14906.56,1360.213333,6,2,17,2626.18,'10 Years and 0 Months',Yes,318.620802,Poor
24,Mechanic,14906.56,1360.213333,6,2,17,2626.18,'10 Years and 1 Months',NM,287.388221,Poor
24,Mechanic,14906.56,1360.213333,6,2,17,2626.18,'10 Years and 2 Months',Yes,271.343483,Poor
24,Mechanic,14906.56,1360.213333,6,2,17,2626.18,'10 Years and 3 Months',Yes,300.374743,Poor
39,Entrepreneur,69779.8,5695.983333,6,5,8,2349.79,'14 Years and 11 Months',Yes,30.223896,Poor
39,Entrepreneur,69779.8,5695.983333,6,5,11,2349.79,'15 Years and 0 Months',Yes,464.530239,Poor
39,Entrepreneur,69779.8,5695.983333,6,5,10,2349.79,'15 Years and 1 Months',Yes,330.276937,Poor
39,Entrepreneur,69779.8,5695.983333,6,5,10,2349.79,'15 Years and 2 Months',Yes,442.00863,Poor
39,Entrepreneur,69779.8,5695.983333,6,5,10,2349.79,'15 Years and 3 Months',NM,464.919429,Standard
39,Entrepreneur,69779.8,5695.983333,6,5,8,2349.79,'15 Years and 4 Months',Yes,454.121497,Poor
20,Doctor,13848.89,1152.074167,4,2,12,65.12,'26 Years and 5 Months',No,241.034736,Standard
20,Doctor,13848.89,1152.074167,4,2,10,65.12,'26 Years and 6 Months',No,315.795623,Standard
20,Doctor,13848.89,1152.074167,4,2,10,65.12,'26 Years and 7 Months',No,341.903795,Poor
20,Doctor,13848.89,1152.074167,4,2,10,65.12,'26 Years and 8 Months',No,349.365561,Poor
